chrom	start	end	gene_symbol	gene_id	gene_biotype
chr19	30907199	30909155	LINC01834	ENSG00000261316	lncRNA
chr19	23444262	23445189	VN1R92P	ENSG00000268908	unprocessed_pseudogene
chr19	33621953	33773509	CHST8	ENSG00000124302	protein_coding
chr19	22832291	22858667	ZNF723	ENSG00000268696	protein_coding
chr19	33299934	33302534	CEBPA	ENSG00000245848	protein_coding
chr19	35497220	35513658	DMKN	ENSG00000161249	protein_coding
chr19	30228290	30713538	ZNF536	ENSG00000198597	protein_coding
chr19	19623655	19628930	LPAR2	ENSG00000064547	protein_coding
chr19	36817428	36850787	ZNF790	ENSG00000197863	protein_coding
chr19	30037285	30037411	TAF9P3	ENSG00000267692	processed_pseudogene
chr19	35382172	35384052	EEF1A1P7	ENSG00000268222	processed_pseudogene
chr19	39644502	39644612	RPS29P30	ENSG00000268243	processed_pseudogene
chr19	34481758	34512304	WTIP	ENSG00000142279	protein_coding
chr19	39655913	39660647	LGALS16	ENSG00000249861	protein_coding
chr19	38867830	38878275	RINL	ENSG00000187994	protein_coding
chr19	33080899	33130542	GPATCH1	ENSG00000076650	protein_coding
chr19	33177603	33208864	LRP3	ENSG00000130881	protein_coding
chr19	36182276	36246257	ZNF565	ENSG00000196357	protein_coding
chr19	39697904	39698073	RPS29P27	ENSG00000240320	processed_pseudogene
chr19	48332356	48364059	TMEM143	ENSG00000161558	protein_coding
chr19	34021659	34021895	RPS4XP23	ENSG00000239253	processed_pseudogene
chr19	57459912	57460120	VN1R107P	ENSG00000268545	unprocessed_pseudogene
chr19	58479512	58512413	SLC27A5	ENSG00000083807	protein_coding
chr19	39704481	39709444	LGALS14	ENSG00000006659	protein_coding
chr19	53299051	53308644	FAM90A28P	ENSG00000269118	transcribed_unprocessed_pseudogene
chr19	32597006	32676597	ANKRD27	ENSG00000105186	protein_coding
chr19	20535825	20565809	ZNF737	ENSG00000237440	protein_coding
chr19	44537058	44620821	CEACAM22P	ENSG00000230666	transcribed_unprocessed_pseudogene
chr19	31348881	31417794	TSHZ3-AS1	ENSG00000267662	lncRNA
chr19	39731255	39738029	CLC	ENSG00000105205	protein_coding
chr19	44613563	44636781	IGSF23	ENSG00000216588	protein_coding
chr19	32636078	32636475	RPS12P31	ENSG00000242325	processed_pseudogene
chr19	36714383	36772825	ZNF850	ENSG00000267041	protein_coding
chr19	58513530	58538911	ZBTB45	ENSG00000119574	protein_coding
chr19	44631573	44725217	CEACAM16-AS1	ENSG00000266903	lncRNA
chr19	43967862	43998326	ZNF155	ENSG00000204920	protein_coding
chr19	38899700	38908893	NFKBIB	ENSG00000104825	protein_coding
chr19	55947832	55988629	NLRP8	ENSG00000179709	protein_coding
chr19	34533427	34534084	RPS26P55	ENSG00000239210	processed_pseudogene
chr19	43827321	43852017	ZNF283	ENSG00000167637	protein_coding
chr19	48255675	48258199	CARD8-AS1	ENSG00000268001	lncRNA
chr19	41549518	41586844	CEACAM21	ENSG00000007129	protein_coding
chr19	44643798	44666162	PVR	ENSG00000073008	protein_coding
chr19	48262900	48271283	ZNF114-AS1	ENSG00000268186	lncRNA
chr19	41599735	41605984	CEACAMP3	ENSG00000239736	transcribed_unprocessed_pseudogene
chr19	43872365	43901385	ZNF404	ENSG00000176222	protein_coding
chr19	41605341	41605671	DNAJC19P2	ENSG00000269266	processed_pseudogene
chr19	48270081	48287608	ZNF114	ENSG00000178150	protein_coding
chr19	43996896	44003298	ZNF230-DT	ENSG00000266921	lncRNA
chr19	41638569	41638899	DNAJC19P3	ENSG00000268997	processed_pseudogene
chr19	40778242	40808418	RAB4B-EGLN2	ENSG00000171570	protein_coding
chr19	23126569	23127792	SNX6P1	ENSG00000267920	processed_pseudogene
chr19	38935297	38938632	ERVK9-11	ENSG00000269486	lncRNA
chr19	33906352	33908391	SUNO1	ENSG00000277013	lncRNA
chr19	29923644	30016612	URI1	ENSG00000105176	protein_coding
chr19	44002957	44013924	ZNF230	ENSG00000159882	protein_coding
chr19	41673303	41706976	CEACAM7	ENSG00000007306	protein_coding
chr19	34296277	34296592	RPL29P33	ENSG00000257074	processed_pseudogene
chr19	44023118	44025262	ZNF222-DT	ENSG00000267144	lncRNA
chr19	43912624	43935282	ZNF45	ENSG00000124459	protein_coding
chr19	43607224	43619629	ZNF428	ENSG00000131116	protein_coding
chr19	44025342	44033110	ZNF222	ENSG00000159885	protein_coding
chr19	32978592	33064888	RHPN2	ENSG00000131941	protein_coding
chr19	40798996	40808434	EGLN2	ENSG00000269858	protein_coding
chr19	43622368	43639850	CADM4	ENSG00000105767	protein_coding
chr19	35399511	35419385	LINC01531	ENSG00000205786	lncRNA
chr19	37907208	38208369	SIPA1L3	ENSG00000105738	protein_coding
chr19	40808474	40812100	CYP2T1P	ENSG00000233622	transcribed_unitary_pseudogene
chr19	41750977	41772211	CEACAM6	ENSG00000086548	protein_coding
chr19	45128569	45129030	EIF5AP3	ENSG00000267346	processed_pseudogene
chr19	32345594	32387667	ZNF507	ENSG00000168813	protein_coding
chr19	43646095	43670547	PLAUR	ENSG00000011422	protein_coding
chr19	40818414	40826772	CYP2F2P	ENSG00000237118	transcribed_processed_pseudogene
chr19	34788527	34832869	LINC01801	ENSG00000267767	lncRNA
chr19	55785397	55836800	NLRP11	ENSG00000179873	protein_coding
chr19	39597832	39598002	RPS29P26	ENSG00000239320	processed_pseudogene
chr19	27805423	27806205	SLC25A1P5	ENSG00000267323	processed_pseudogene
chr19	35608285	35612666	HAUS5-DT	ENSG00000267626	lncRNA
chr19	41796587	41811554	CEACAM3	ENSG00000170956	protein_coding
chr19	32405543	32485895	DPY19L3	ENSG00000178904	protein_coding
chr19	55836540	55881855	NLRP4	ENSG00000160505	protein_coding
chr19	58345178	58353492	A1BG	ENSG00000121410	protein_coding
chr19	43716076	43720021	IRGC	ENSG00000124449	protein_coding
chr19	44699151	44710718	CEACAM16	ENSG00000213892	protein_coding
chr19	41829692	41830938	HNRNPA1P52	ENSG00000269119	processed_pseudogene
chr19	43727983	43754962	SMG9	ENSG00000105771	protein_coding
chr19	40843541	40850447	CYP2A6	ENSG00000255974	protein_coding
chr19	58347718	58355455	A1BG-AS1	ENSG00000268895	lncRNA
chr19	58561931	58573575	MZF1	ENSG00000099326	protein_coding
chr19	38815422	38831841	ECH1	ENSG00000104823	protein_coding
chr19	36797502	36831596	ZNF790-AS1	ENSG00000267254	lncRNA
chr19	44747705	44760044	BCL3	ENSG00000069399	protein_coding
chr19	45178784	45216933	BLOC1S3	ENSG00000189114	protein_coding
chr19	41837074	41844697	LYPD4	ENSG00000273111	protein_coding
chr19	32719753	32829580	TDRD12	ENSG00000173809	protein_coding
chr19	35612735	35625355	HAUS5	ENSG00000249115	protein_coding
chr19	58354357	58362848	ZNF497	ENSG00000174586	protein_coding
chr19	40890826	40912357	CYP2G1P	ENSG00000130612	transcribed_unprocessed_pseudogene
chr19	36901742	36902117	RPL31P61	ENSG00000243297	processed_pseudogene
chr19	54707916	54713453	LILRP2	ENSG00000170858	transcribed_processed_pseudogene
chr19	35280716	35285143	HAMP	ENSG00000105697	protein_coding
chr19	40908480	40910685	CYP2A7P2	ENSG00000198251	unprocessed_pseudogene
chr19	57435325	57447101	ZNF749	ENSG00000186230	protein_coding
chr19	35648323	35658782	COX6B1	ENSG00000126267	protein_coding
chr19	40191426	40215575	MAP3K10	ENSG00000130758	protein_coding
chr19	41844743	41852333	DMRTC2	ENSG00000142025	protein_coding
chr19	58400221	58400679	LINC02560	ENSG00000268307	lncRNA
chr19	32963499	32963865	RPL31P60	ENSG00000239988	processed_pseudogene
chr19	36150922	36152449	COX7A1	ENSG00000161281	protein_coding
chr19	58367618	58381030	ZNF837	ENSG00000152475	protein_coding
chr19	54738513	54753052	KIR2DL3	ENSG00000243772	protein_coding
chr19	46260420	46260858	IGFL1P2	ENSG00000268238	unprocessed_pseudogene
chr19	54755023	54767371	KIR2DP1	ENSG00000242473	unprocessed_pseudogene
chr19	33386950	33521791	PEPD	ENSG00000124299	protein_coding
chr19	54769793	54784322	KIR2DL1	ENSG00000125498	protein_coding
chr19	52012765	52030240	ZNF614	ENSG00000142556	protein_coding
chr19	58401504	58418327	ZNF584	ENSG00000171574	protein_coding
chr19	58573503	58605223	CENPBD1P1	ENSG00000213753	transcribed_processed_pseudogene
chr19	52031378	52095738	ZNF432	ENSG00000256087	protein_coding
chr19	40991282	41018398	CYP2B6	ENSG00000197408	protein_coding
chr19	47332175	47347329	C5AR2	ENSG00000134830	protein_coding
chr19	40222208	40226697	CCNP	ENSG00000105219	protein_coding
chr19	41860255	41872925	RPS19	ENSG00000105372	protein_coding
chr19	54786355	54790318	KIR3DP1	ENSG00000264257	transcribed_unprocessed_pseudogene
chr19	47860113	47861512	TPRX2P	ENSG00000259009	unprocessed_pseudogene
chr19	43575801	43583964	PINLYP	ENSG00000234465	protein_coding
chr19	47863409	47865459	LINC01595	ENSG00000259108	lncRNA
chr19	41877279	41881372	CD79A	ENSG00000105369	protein_coding
chr19	34359480	34402413	GPI	ENSG00000105220	protein_coding
chr19	45306413	45322875	CKM	ENSG00000104879	protein_coding
chr19	58386400	58394806	RPS5	ENSG00000083845	protein_coding
chr19	58440448	58445849	ZNF132-DT	ENSG00000269473	lncRNA
chr19	44777869	44800652	CBLC	ENSG00000142273	protein_coding
chr19	41024268	41027720	CYP2A7P1	ENSG00000213908	unprocessed_pseudogene
chr19	47870467	47886315	SULT2A1	ENSG00000105398	protein_coding
chr19	41050449	41062444	CYP2G2P	ENSG00000268101	unprocessed_pseudogene
chr19	54816468	54830778	KIR3DL1	ENSG00000167633	protein_coding
chr19	35666516	35678483	UPK1A	ENSG00000105668	protein_coding
chr19	22773853	22774424	BNIP3P34	ENSG00000269509	processed_pseudogene
chr19	34428352	34471251	UBA2	ENSG00000126261	protein_coding
chr19	41088451	41096195	CYP2A13	ENSG00000197838	protein_coding
chr19	47968046	47992170	BSPH1	ENSG00000188334	protein_coding
chr19	54832676	54848569	KIR2DS4	ENSG00000221957	polymorphic_pseudogene
chr19	37007857	37130368	ZNF420	ENSG00000197050	protein_coding
chr19	33302857	33305054	CEBPA-DT	ENSG00000267296	lncRNA
chr19	58451611	58457833	ZNF324B	ENSG00000249471	protein_coding
chr19	52113091	52139938	ZNF616	ENSG00000204611	protein_coding
chr19	56507850	56530221	ZNF471	ENSG00000196263	protein_coding
chr19	35596581	35601596	LINC01766	ENSG00000224910	lncRNA
chr19	46347087	46392981	PPP5C	ENSG00000011485	protein_coding
chr19	42839368	42855718	PSG10P	ENSG00000248257	transcribed_unprocessed_pseudogene
chr19	54850443	54867207	KIR3DL2	ENSG00000240403	protein_coding
chr19	56536156	56538575	ZFP28-DT	ENSG00000267421	lncRNA
chr19	52143043	52143336	RPL37P23	ENSG00000243680	processed_pseudogene
chr19	54874235	54891420	FCAR	ENSG00000186431	protein_coding
chr19	851014	856247	ELANE	ENSG00000197561	protein_coding
chr19	41114432	41128381	CYP2F1	ENSG00000197446	protein_coding
chr19	43785874	43827206	LYPD5	ENSG00000159871	protein_coding
chr19	48029383	48044079	CABP5	ENSG00000105507	protein_coding
chr19	56538948	56556808	ZFP28	ENSG00000196867	protein_coding
chr19	35487324	35495558	KRTDAP	ENSG00000188508	protein_coding
chr19	41134722	41137308	CYP2T3P	ENSG00000268529	unprocessed_pseudogene
chr19	43096456	43097360	CEACAMP9	ENSG00000230529	unprocessed_pseudogene
chr19	57065334	57066139	RPL7AP69	ENSG00000268483	processed_pseudogene
chr19	41169861	41170166	RPL36P16	ENSG00000224476	processed_pseudogene
chr19	54906148	54916140	NCR1	ENSG00000189430	protein_coding
chr19	56567468	56588911	ZNF470	ENSG00000197016	protein_coding
chr19	57769655	57819939	ZNF586	ENSG00000083828	protein_coding
chr19	56589495	56590281	SIGLEC31P	ENSG00000268847	unprocessed_pseudogene
chr19	35533455	35545319	GAPDHS	ENSG00000105679	protein_coding
chr19	44228729	44305046	ZNF235	ENSG00000159917	protein_coding
chr19	44809071	44821421	BCAM	ENSG00000187244	protein_coding
chr19	43166256	43186536	PSG5	ENSG00000204941	protein_coding
chr19	35292125	35313807	MAG	ENSG00000105695	protein_coding
chr19	58183029	58213562	ZNF274	ENSG00000171606	protein_coding
chr19	29811991	29824312	CCNE1	ENSG00000105173	protein_coding
chr19	35351552	35353862	FFAR1	ENSG00000126266	protein_coding
chr19	52190048	52229518	PPP2R1A	ENSG00000105568	protein_coding
chr19	57134096	57145202	ZIM3	ENSG00000141946	protein_coding
chr19	54923509	54966312	NLRP7	ENSG00000167634	protein_coding
chr19	33589206	33589688	RPL21P131	ENSG00000232429	processed_pseudogene
chr19	42654200	42669076	CEACAMP5	ENSG00000231561	unprocessed_pseudogene
chr19	43192702	43207299	PSG4	ENSG00000243137	protein_coding
chr19	38941401	38975742	FBXO17	ENSG00000269190	protein_coding
chr19	38335775	38370943	CATSPERG	ENSG00000099338	protein_coding
chr19	44297104	44297355	NDUFA3P1	ENSG00000267590	processed_pseudogene
chr19	42670005	42670816	RPS10P28	ENSG00000243167	processed_pseudogene
chr19	32830509	32869767	SLC7A9	ENSG00000021488	protein_coding
chr19	43211791	43248646	CEACAMP10	ENSG00000241104	transcribed_processed_pseudogene
chr19	56595313	56799602	ZIM2-AS1	ENSG00000269793	lncRNA
chr19	50861568	50880567	KLK2	ENSG00000167751	protein_coding
chr19	57154021	57167485	DUXA	ENSG00000258873	protein_coding
chr19	48047843	48110817	PLA2G4C	ENSG00000105499	protein_coding
chr19	52269587	52296046	ZNF766	ENSG00000196214	protein_coding
chr19	35232291	35233003	FAM187B2P	ENSG00000262497	unprocessed_pseudogene
chr19	57191500	57222846	ZNF264	ENSG00000083844	protein_coding
chr19	43211791	43269530	PSG9	ENSG00000183668	protein_coding
chr19	42721638	42740481	PSG3	ENSG00000221826	protein_coding
chr19	40771648	40796943	MIA-RAB4B	ENSG00000268975	protein_coding
chr19	52297169	52325922	ZNF480	ENSG00000198464	protein_coding
chr19	48061371	48064945	PLA2G4C-AS1	ENSG00000269420	lncRNA
chr19	40771648	40777490	MIA	ENSG00000261857	protein_coding
chr19	43278933	43284318	CEACAMP11	ENSG00000236123	unprocessed_pseudogene
chr19	38990714	39032785	FBXO27	ENSG00000161243	protein_coding
chr19	29956369	29956988	RPL9P32	ENSG00000242100	processed_pseudogene
chr19	43303171	43304523	CEACAMP4	ENSG00000230681	unprocessed_pseudogene
chr19	42752686	42855691	PSG8	ENSG00000124467	protein_coding
chr19	32875925	32971991	CEP89	ENSG00000121289	protein_coding
chr19	56643159	56657247	SMIM17	ENSG00000268182	protein_coding
chr19	49119544	49151026	PPFIA3	ENSG00000177380	protein_coding
chr19	42781206	42786595	CEACAMP6	ENSG00000238092	unprocessed_pseudogene
chr19	56661980	56671783	ZNF835	ENSG00000127903	protein_coding
chr19	33132090	33175799	WDR88	ENSG00000166359	protein_coding
chr19	57240632	57262728	ZNF805	ENSG00000204524	protein_coding
chr19	40447765	40465764	BLVRB	ENSG00000090013	protein_coding
chr19	52336243	52367778	ZNF610	ENSG00000167554	protein_coding
chr19	41956681	41959321	RABAC1	ENSG00000105404	protein_coding
chr19	54953130	55001142	NLRP2	ENSG00000022556	protein_coding
chr19	49151198	49155396	HRC	ENSG00000130528	protein_coding
chr19	43353686	43363172	CD177	ENSG00000204936	protein_coding
chr19	40778216	40796942	RAB4B	ENSG00000167578	protein_coding
chr19	47019837	47045775	NPAS1	ENSG00000130751	protein_coding
chr19	43372742	43379123	CD177P1	ENSG00000204933	unprocessed_pseudogene
chr19	55229779	55259017	PPP6R1	ENSG00000105063	protein_coding
chr19	34645662	34646070	SCGB2B3P	ENSG00000269811	processed_pseudogene
chr19	57267211	57280334	ZNF460-AS1	ENSG00000267871	lncRNA
chr19	47045909	47048624	TMEM160	ENSG00000130748	protein_coding
chr19	52369917	52385795	ZNF880	ENSG00000221923	protein_coding
chr19	35545600	35547526	TMEM147	ENSG00000105677	protein_coding
chr19	35523367	35528351	SBSN	ENSG00000189001	protein_coding
chr19	35268962	35279821	USF2	ENSG00000105698	protein_coding
chr19	55013705	55038264	GP6	ENSG00000088053	protein_coding
chr19	47064187	47113776	ZC3H4	ENSG00000130749	protein_coding
chr19	35550031	35563658	ATP4A	ENSG00000105675	protein_coding
chr19	46719511	46746994	STRN4	ENSG00000090372	protein_coding
chr19	57280051	57294069	ZNF460	ENSG00000197714	protein_coding
chr19	48115445	48170603	LIG1	ENSG00000105486	protein_coding
chr19	42924132	42937207	PSG7	ENSG00000221878	protein_coding
chr19	55262223	55280381	HSPBP1	ENSG00000133265	protein_coding
chr19	42949503	42950387	CEACAMP7	ENSG00000227349	unprocessed_pseudogene
chr19	49157741	49211836	TRPM4	ENSG00000130529	protein_coding
chr19	54497879	54510687	LAIR2	ENSG00000167618	protein_coding
chr19	49255472	49256102	SLC6A21P	ENSG00000269009	processed_pseudogene
chr19	58278966	58315197	ZNF8-ERVK3-1	ENSG00000267216	lncRNA
chr19	45467995	45475179	FOSB	ENSG00000125740	protein_coding
chr19	57320472	57330770	ZNF543	ENSG00000178229	protein_coding
chr19	49275119	49275420	SUMO1P4	ENSG00000235555	processed_pseudogene
chr19	41521043	41521989	PLEKHA3P1	ENSG00000269800	processed_pseudogene
chr19	35586161	35587296	PMIS2	ENSG00000283758	protein_coding
chr19	48170680	48197620	ZSWIM9	ENSG00000185453	protein_coding
chr19	44417519	44448578	ZNF229	ENSG00000278318	protein_coding
chr19	55039108	55071291	RDH13	ENSG00000160439	protein_coding
chr19	52397849	52418412	ZNF528	ENSG00000167555	protein_coding
chr19	45485294	45497055	RTN2	ENSG00000125744	protein_coding
chr19	44467641	44473227	ZNF285B	ENSG00000176761	unprocessed_pseudogene
chr19	29205320	29213151	UQCRFS1	ENSG00000169021	protein_coding
chr19	52425863	52426202	DPPA5P1	ENSG00000269776	processed_pseudogene
chr19	43007656	43026474	PSG11	ENSG00000243130	protein_coding
chr19	49289638	49325215	SLC6A16	ENSG00000063127	protein_coding
chr19	58305319	58315663	ERVK3-1	ENSG00000142396	protein_coding
chr19	43035869	43041248	CEACAMP8	ENSG00000236932	unprocessed_pseudogene
chr19	46746046	46776988	FKRP	ENSG00000181027	protein_coding
chr19	22861303	22861594	VN1R88P	ENSG00000268541	unprocessed_pseudogene
chr19	43064209	43083045	PSG2	ENSG00000242221	protein_coding
chr19	55282072	55312562	BRSK1	ENSG00000160469	protein_coding
chr19	55072020	55087923	EPS8L1	ENSG00000131037	protein_coding
chr19	57363551	57365405	TRAPPC2B	ENSG00000256060	protein_coding
chr19	52453553	52516882	ZNF578	ENSG00000258405	protein_coding
chr19	54532692	54545771	KIR3DX1	ENSG00000104970	transcribed_unprocessed_pseudogene
chr19	45039045	45070956	CLASRP	ENSG00000104859	protein_coding
chr19	47290023	47322066	C5AR1	ENSG00000197405	protein_coding
chr19	46774883	46788594	SLC1A5	ENSG00000105281	protein_coding
chr19	55090914	55117637	PPP1R12C	ENSG00000125503	protein_coding
chr19	45506579	45526983	VASP	ENSG00000125753	protein_coding
chr19	48296457	48321971	ODAD1	ENSG00000105479	protein_coding
chr19	31797666	32072113	LINC01837	ENSG00000267489	lncRNA
chr19	38409051	38426305	RASGRP4	ENSG00000171777	protein_coding
chr19	33360497	33361448	AKR1B1P7	ENSG00000266899	processed_pseudogene
chr19	45589764	45602212	GPR4	ENSG00000177464	protein_coding
chr19	49335171	49343335	CD37	ENSG00000104894	protein_coding
chr19	46809585	46810183	HNRNPMP2	ENSG00000269576	processed_pseudogene
chr19	45076510	45092635	GEMIN7-AS1	ENSG00000267348	lncRNA
chr19	33208664	33225850	SLC7A10	ENSG00000130876	protein_coding
chr19	48321509	48330553	EMP3	ENSG00000142227	protein_coding
chr19	19176903	19192591	BORCS8	ENSG00000254901	protein_coding
chr19	45079195	45091518	GEMIN7	ENSG00000142252	protein_coding
chr19	58326994	58342332	ZSCAN22	ENSG00000182318	protein_coding
chr19	47113274	47210636	SAE1	ENSG00000142230	protein_coding
chr19	54696604	54700905	LILRP1	ENSG00000186152	unprocessed_pseudogene
chr19	57389850	57402992	ZNF548	ENSG00000188785	protein_coding
chr19	35319261	35347361	CD22	ENSG00000012124	protein_coding
chr19	55151767	55157773	TNNI3	ENSG00000129991	protein_coding
chr19	47255980	47273701	CCDC9	ENSG00000105321	protein_coding
chr19	48968130	48993310	GYS1	ENSG00000104812	protein_coding
chr19	49361783	49375116	DKKL1	ENSG00000104901	protein_coding
chr19	54593582	54602381	LILRA1	ENSG00000104974	protein_coding
chr19	45001449	45038198	RELB	ENSG00000104856	protein_coding
chr19	55158939	55177540	DNAAF3-AS1	ENSG00000267577	lncRNA
chr19	21123817	21124188	VN1R81P	ENSG00000268357	unprocessed_pseudogene
chr19	55171196	55180289	SYT5	ENSG00000129990	protein_coding
chr19	47274885	47275723	INAFM1	ENSG00000257704	protein_coding
chr19	45091396	45148077	PPP1R37	ENSG00000104866	protein_coding
chr19	33340686	33341984	RPS3AP50	ENSG00000243864	processed_pseudogene
chr19	40717112	40740860	ITPKC	ENSG00000086544	protein_coding
chr19	34758073	34773229	ZNF599	ENSG00000153896	protein_coding
chr19	54635722	54638892	LILRB1-AS1	ENSG00000224730	lncRNA
chr19	55181247	55209506	PTPRH	ENSG00000080031	protein_coding
chr19	32102088	32105916	LINC01782	ENSG00000267204	lncRNA
chr19	45641494	45642840	EML2-AS1	ENSG00000267757	lncRNA
chr19	34126973	34127423	CHCHD2P3	ENSG00000270849	processed_pseudogene
chr19	32675848	32678300	RGS9BP	ENSG00000186326	protein_coding
chr19	40740856	40751553	C19orf54	ENSG00000188493	protein_coding
chr19	28790812	28792871	MAN1A2P1	ENSG00000267799	processed_pseudogene
chr19	22742924	22743410	VN1R87P	ENSG00000268789	unprocessed_pseudogene
chr19	17859910	17864153	RPL18A	ENSG00000105640	protein_coding
chr19	29606283	29617237	POP4	ENSG00000105171	protein_coding
chr19	41966582	41997497	ATP1A3	ENSG00000105409	protein_coding
chr19	31167457	31225143	LINC01791	ENSG00000267777	lncRNA
chr19	34734155	34745378	ZNF181	ENSG00000197841	protein_coding
chr19	35358460	35360489	FFAR3	ENSG00000185897	protein_coding
chr19	54643889	54670359	LILRB4	ENSG00000186818	protein_coding
chr19	40348456	40380439	PLD3	ENSG00000105223	protein_coding
chr19	54647944	54648853	VN1R105P	ENSG00000242856	transcribed_processed_pseudogene
chr19	19063994	19113030	SLC25A42	ENSG00000181035	protein_coding
chr19	40750637	40765389	SNRPA	ENSG00000077312	protein_coding
chr19	48180770	48255946	CARD8	ENSG00000105483	protein_coding
chr19	40230317	40285536	AKT2	ENSG00000105221	protein_coding
chr19	34092561	34093310	RPS4XP21	ENSG00000186008	processed_pseudogene
chr19	34542462	34545395	ZNF807P	ENSG00000248830	unprocessed_pseudogene
chr19	35629030	35637686	RBM42	ENSG00000126254	protein_coding
chr19	32581190	32587453	PDCD5	ENSG00000105185	protein_coding
chr19	55226638	55228784	TMEM86B	ENSG00000180089	protein_coding
chr19	1021522	1021628	RNU6-2	ENSG00000207357	snRNA
chr19	71973	72110	MIR1302-11	ENSG00000283801	miRNA
chr19	1724115	1724395	Metazoa_SRP	ENSG00000275642	misc_RNA
chr19	893484	893590	RNU6-9	ENSG00000207507	snRNA
chr19	223158	223261	RNU6-1076P	ENSG00000222329	snRNA
chr19	2595019	2595291	RN7SL121P	ENSG00000263974	misc_RNA
chr19	2630715	2630793	MIR7850	ENSG00000277904	miRNA
chr19	1616492	1616595	RNU6-1223P	ENSG00000252933	snRNA
chr19	2503047	2503141	RNU6-993P	ENSG00000252962	snRNA
chr19	4932687	4932740	MIR4747	ENSG00000263409	miRNA
chr19	6928345	6928629	Metazoa_SRP	ENSG00000276568	misc_RNA
chr19	4770670	4770779	MIR7-3	ENSG00000207630	miRNA
chr19	10403458	10403538	MIR1181	ENSG00000284268	miRNA
chr19	15145215	15145318	RNU6-782P	ENSG00000252661	snRNA
chr19	15449548	15449608	MIR1470	ENSG00000269782	miRNA
chr19	16187313	16187566	Metazoa_SRP	ENSG00000275901	misc_RNA
chr19	16539688	16539984	RN7SL146P	ENSG00000240106	misc_RNA
chr19	18957957	18958258	RN7SL70P	ENSG00000241172	misc_RNA
chr19	19435063	19435158	MIR640	ENSG00000207821	miRNA
chr19	19232855	19232947	RNU6-1028P	ENSG00000252973	snRNA
chr19	20399272	20399354	MIR1270	ENSG00000238517	miRNA
chr19	17862588	17862720	SNORA68	ENSG00000207166	snoRNA
chr19	21113128	21113236	RNA5SP469	ENSG00000201035	rRNA_pseudogene
chr19	29001670	29001775	RNA5SP470	ENSG00000252272	rRNA_pseudogene
chr19	22555261	22555367	RNU6-1179P	ENSG00000207397	snRNA
chr19	22601485	22601707	RN7SL860P	ENSG00000240713	misc_RNA
chr19	24004358	24004507	RNA5-8SP4	ENSG00000201966	rRNA_pseudogene
chr19	29233090	29233385	RN7SL340P	ENSG00000241604	misc_RNA
chr19	31787148	31787255	RNU6-967P	ENSG00000201894	snRNA
chr19	31655356	31655461	RNA5SP471	ENSG00000252780	rRNA_pseudogene
chr19	33927364	33927625	RN7SL150P	ENSG00000240626	misc_RNA
chr19	32608337	32608469	SNORA68B	ENSG00000201388	snoRNA
chr19	32655016	32655308	RN7SL789P	ENSG00000242436	misc_RNA
chr19	32243965	32244083	RNA5SP472	ENSG00000200738	rRNA_pseudogene
chr19	34421988	34422311	RN7SL154P	ENSG00000264317	misc_RNA
chr19	35345513	35345627	MIR5196	ENSG00000284034	miRNA
chr19	35414881	35415149	RN7SL491P	ENSG00000264400	misc_RNA
chr19	32862800	32863092	RN7SKP22	ENSG00000201967	misc_RNA
chr19	36858227	36858329	Y_RNA	ENSG00000206669	misc_RNA
chr19	36203347	36203459	Y_RNA	ENSG00000200179	misc_RNA
chr19	40299478	40299584	RNU6-945P	ENSG00000206674	snRNA
chr19	40339059	40339164	Y_RNA	ENSG00000207281	misc_RNA
chr19	40342329	40342441	Y_RNA	ENSG00000206925	misc_RNA
chr19	40282543	40282641	MIR641	ENSG00000207631	miRNA
chr19	41869627	41869698	MIR6797	ENSG00000276926	miRNA
chr19	43660500	43660776	RN7SL368P	ENSG00000239948	misc_RNA
chr19	44764950	44765100	SNORA70	ENSG00000253027	snoRNA
chr19	45436654	45436704	MIR6088	ENSG00000275726	miRNA
chr19	44653686	44653732	MIR4531	ENSG00000283673	miRNA
chr19	45047458	45047561	RNU6-611P	ENSG00000207003	snRNA
chr19	46306470	46306577	RNU6-924P	ENSG00000199796	snRNA
chr19	45638994	45639087	MIR330	ENSG00000284544	miRNA
chr19	47226942	47227021	MIR3190	ENSG00000265134	miRNA
chr19	47226944	47227019	MIR3191	ENSG00000284411	miRNA
chr19	44758657	44758721	MIR8085	ENSG00000284258	miRNA
chr19	49308797	49308868	MIR4324	ENSG00000265407	miRNA
chr19	52281797	52281893	MIR643	ENSG00000208002	miRNA
chr19	52222020	52222098	MIR6801	ENSG00000274380	miRNA
chr19	52259076	52259187	Y_RNA	ENSG00000207265	misc_RNA
chr19	54868939	54869045	RNU6-222P	ENSG00000199308	snRNA
chr19	54645309	54645383	MIR8061	ENSG00000277636	miRNA
chr19	55123225	55123292	MIR7975	ENSG00000275863	miRNA
chr19	55230885	55230952	MIR6804	ENSG00000275519	miRNA
chr19	55239912	55239976	MIR6802	ENSG00000278328	miRNA
chr19	58386770	58386858	MIR4754	ENSG00000266640	miRNA
chr19	55245186	55245250	MIR6803	ENSG00000278264	miRNA
chr19	58483749	58483843	RNU6-1337P	ENSG00000252334	snRNA
chr19	58490797	58491075	RN7SL693P	ENSG00000265272	misc_RNA
chr19	58334688	58334751	MIR6806	ENSG00000277588	miRNA
chr19	58363438	58363562	RNA5SP473	ENSG00000252211	rRNA_pseudogene
