chrom	start	end	gene_symbol	gene_id	gene_biotype
chr16	77199408	77213215	SYCE1L	ENSG00000205078	protein_coding
chr16	77247813	77435034	ADAMTS18	ENSG00000140873	protein_coding
chr16	77722492	77742260	NUDT7	ENSG00000140876	protein_coding
chr16	77788564	77980107	VAT1L	ENSG00000171724	protein_coding
chr16	78022515	78066761	CLEC3A	ENSG00000166509	protein_coding
chr16	78099400	79212667	WWOX	ENSG00000186153	protein_coding
chr16	79585843	79600737	MAF	ENSG00000178573	protein_coding
chr16	80540734	80550811	DYNLRB2	ENSG00000168589	protein_coding
chr16	80597907	80804598	CDYL2	ENSG00000166446	protein_coding
chr16	80966448	81020270	CMC2	ENSG00000103121	protein_coding
chr16	81006552	81033114	CENPN	ENSG00000166451	protein_coding
chr16	81035842	81047350	ATMIN	ENSG00000166454	protein_coding
chr16	81053497	81077267	C16orf46	ENSG00000166455	protein_coding
chr16	81081945	81096395	GCSH	ENSG00000140905	protein_coding
chr16	81238689	81291142	BCO1	ENSG00000135697	protein_coding
chr16	81314944	81390809	GAN	ENSG00000261609	protein_coding
chr16	81444808	81711762	CMIP	ENSG00000153815	protein_coding
chr16	81739097	81962685	PLCG2	ENSG00000197943	protein_coding
chr16	81988855	82011481	SDR42E1	ENSG00000184860	protein_coding
chr16	82035004	82098534	HSD17B2	ENSG00000086696	protein_coding
chr16	82147798	82170224	MPHOSPH6	ENSG00000135698	protein_coding
chr16	82626965	83800640	CDH13	ENSG00000140945	protein_coding
chr16	83719311	83819737	HSBP1	ENSG00000230989	protein_coding
chr16	83899115	83951445	MLYCD	ENSG00000103150	protein_coding
chr16	83931311	83966332	OSGIN1	ENSG00000140961	protein_coding
chr16	83968244	84002776	NECAB2	ENSG00000103154	protein_coding
chr16	84009667	84042795	SLC38A8	ENSG00000166558	protein_coding
chr16	84053761	84116942	MBTPS1	ENSG00000140943	protein_coding
chr16	84122141	84145192	HSDL1	ENSG00000103160	protein_coding
chr16	84145287	84178767	DNAAF1	ENSG00000154099	protein_coding
chr16	84177847	84187070	TAF1C	ENSG00000103168	protein_coding
chr16	84191138	84197168	ADAD2	ENSG00000140955	protein_coding
chr16	84218657	84240012	KCNG4	ENSG00000168418	protein_coding
chr16	84294846	84329844	WFDC1	ENSG00000103175	protein_coding
chr16	84368527	84464187	ATP2C2	ENSG00000064270	protein_coding
chr16	84476355	84554033	MEAK7	ENSG00000140950	protein_coding
chr16	84565596	84618078	COTL1	ENSG00000103187	protein_coding
chr16	84648511	84667686	KLHL36	ENSG00000135686	protein_coding
chr16	84699986	84779922	USP10	ENSG00000103194	protein_coding
chr16	84819985	84920768	CRISPLD2	ENSG00000103196	protein_coding
chr16	84974175	85011535	ZDHHC7	ENSG00000153786	protein_coding
chr16	85027782	85094230	KIAA0513	ENSG00000135709	protein_coding
chr16	85098358	85112472	CIBAR2	ENSG00000153789	protein_coding
chr16	85169525	85676204	GSE1	ENSG00000131149	protein_coding
chr16	85676198	85690073	GINS2	ENSG00000131153	protein_coding
chr16	85690084	85751129	C16orf74	ENSG00000154102	protein_coding
chr16	85771758	85799608	EMC8	ENSG00000131148	protein_coding
chr16	85798633	85807068	COX4I1	ENSG00000131143	protein_coding
chr16	85899162	85922606	IRF8	ENSG00000140968	protein_coding
chr16	86510527	86515422	FOXF1	ENSG00000103241	protein_coding
chr16	86530178	86555235	MTHFSD	ENSG00000103248	protein_coding
chr16	86566829	86569728	FOXC2	ENSG00000176692	protein_coding
chr16	86576368	86583478	FOXL1	ENSG00000176678	protein_coding
chr16	87083562	87317420	C16orf95	ENSG00000260456	protein_coding
chr16	87326987	87392142	FBXO31	ENSG00000103264	protein_coding
chr16	87383953	87404779	MAP1LC3B	ENSG00000140941	protein_coding
chr16	87406246	87493024	ZCCHC14	ENSG00000140948	protein_coding
chr16	87601835	87698156	JPH3	ENSG00000154118	protein_coding
chr16	87696485	87765992	KLHDC4	ENSG00000104731	protein_coding
chr16	87830023	87869507	SLC7A5	ENSG00000103257	protein_coding
chr16	87881546	87936580	CA5A	ENSG00000174990	protein_coding
chr16	87949244	88077318	BANP	ENSG00000172530	protein_coding
chr16	88382959	88440757	ZNF469	ENSG00000225614	protein_coding
chr16	88453280	88537031	ZFPM1	ENSG00000179588	protein_coding
chr16	88570403	88631964	ZC3H18	ENSG00000158545	protein_coding
chr16	88638572	88640468	IL17C	ENSG00000124391	protein_coding
chr16	88643289	88651054	CYBA	ENSG00000051523	protein_coding
chr16	88651935	88663161	MVD	ENSG00000167508	protein_coding
chr16	88677688	88686507	SNAI3	ENSG00000185669	protein_coding
chr16	88696499	88706408	RNF166	ENSG00000158717	protein_coding
chr16	88706483	88715396	CTU2	ENSG00000174177	protein_coding
chr16	88715338	88785220	PIEZO1	ENSG00000103335	protein_coding
chr16	88803789	88809258	CDT1	ENSG00000167513	protein_coding
chr16	88809339	88811937	APRT	ENSG00000198931	protein_coding
chr16	88813734	88856970	GALNS	ENSG00000141012	protein_coding
chr16	88856220	88862686	TRAPPC2L	ENSG00000167515	protein_coding
chr16	88863333	88866660	PABPN1L	ENSG00000205022	protein_coding
chr16	88874858	88977207	CBFA2T3	ENSG00000129993	protein_coding
chr16	89088375	89164121	ACSF3	ENSG00000176715	protein_coding
chr16	89171748	89195492	CDH15	ENSG00000129910	protein_coding
chr16	89195761	89201651	SLC22A31	ENSG00000259803	protein_coding
chr16	89217703	89237141	ZNF778	ENSG00000170100	protein_coding
chr16	89267630	89490561	ANKRD11	ENSG00000167522	protein_coding
chr16	89490719	89557766	SPG7	ENSG00000197912	protein_coding
chr16	89560677	89564542	RPL13	ENSG00000167526	protein_coding
chr16	89575758	89597246	CPNE7	ENSG00000178773	protein_coding
chr16	89613308	89638456	DPEP1	ENSG00000015413	protein_coding
chr16	89640816	89657738	CHMP1A	ENSG00000131165	protein_coding
chr16	89657740	89671272	SPATA33	ENSG00000167523	protein_coding
chr16	89680737	89696354	CDK10	ENSG00000185324	protein_coding
chr16	89696357	89701705	SPATA2L	ENSG00000158792	protein_coding
chr16	89707134	89720898	VPS9D1	ENSG00000075399	protein_coding
chr16	89720400	89740925	ZNF276	ENSG00000158805	protein_coding
chr16	89737549	89816657	FANCA	ENSG00000187741	protein_coding
chr16	89818179	89871319	SPIRE2	ENSG00000204991	protein_coding
chr16	89873570	89913627	TCF25	ENSG00000141002	protein_coding
chr16	89912119	89920973	MC1R	ENSG00000258839	protein_coding
chr16	89921392	89938761	TUBB3	ENSG00000258947	protein_coding
chr16	89948697	89968060	DEF8	ENSG00000140995	protein_coding
chr16	90004871	90019890	DBNDD1	ENSG00000003249	protein_coding
chr16	90019629	90044975	GAS8	ENSG00000141013	protein_coding
chr16	90056566	90092072	PRDM7	ENSG00000126856	protein_coding
chr17	137569	139067	SCGB1C2	ENSG00000268320	protein_coding
chr17	142789	181650	DOC2B	ENSG00000272636	protein_coding
chr17	212389	386254	RPH3AL	ENSG00000181031	protein_coding
chr17	410325	431062	C17orf97	ENSG00000187624	protein_coding
chr17	439978	445939	RFLNB	ENSG00000183688	protein_coding
chr17	508503	721717	VPS53	ENSG00000141252	protein_coding
chr17	732412	742968	TLCD3A	ENSG00000167695	protein_coding
chr17	744421	753999	GEMIN4	ENSG00000179409	protein_coding
chr17	757097	782294	GLOD4	ENSG00000167699	protein_coding
chr17	782353	792509	MRM3	ENSG00000171861	protein_coding
chr17	799310	979776	NXN	ENSG00000167693	protein_coding
chr17	997129	1003671	TIMM22	ENSG00000177370	protein_coding
chr17	1003519	1229738	ABR	ENSG00000159842	protein_coding
chr17	1270444	1271815	BHLHA9	ENSG00000205899	protein_coding
chr17	1279662	1300978	TRARG1	ENSG00000184811	protein_coding
chr17	1344275	1400222	YWHAE	ENSG00000108953	protein_coding
chr17	1420689	1463162	CRK	ENSG00000167193	protein_coding
chr17	1464186	1492686	MYO1C	ENSG00000197879	protein_coding
chr17	1494577	1516742	INPP5K	ENSG00000132376	protein_coding
chr17	1517718	1562792	PITPNA	ENSG00000174238	protein_coding
chr17	1569268	1628886	SLC43A2	ENSG00000167703	protein_coding
chr17	1633858	1645744	SCARF1	ENSG00000074660	protein_coding
chr17	1646145	1649866	RILP	ENSG00000167705	protein_coding
chr17	1650629	1684867	PRPF8	ENSG00000174231	protein_coding
chr17	1702816	1710377	TLCD2	ENSG00000185561	protein_coding
chr17	1716523	1738599	WDR81	ENSG00000167716	protein_coding
chr17	1742836	1755265	SERPINF2	ENSG00000167711	protein_coding
chr17	1762029	1777565	SERPINF1	ENSG00000132386	protein_coding
chr17	1779485	1830634	SMYD4	ENSG00000186532	protein_coding
chr17	1829702	1900082	RPA1	ENSG00000132383	protein_coding
chr17	1934677	2025334	RTN4RL1	ENSG00000185924	protein_coding
chr17	2030137	2043898	DPH1	ENSG00000108963	protein_coding
chr17	2042022	2043425	OVCA2	ENSG00000262664	protein_coding
chr17	2054154	2063241	HIC1	ENSG00000177374	protein_coding
chr17	2059839	2303785	SMG6	ENSG00000070366	protein_coding
chr17	2303383	2325260	SRR	ENSG00000167720	protein_coding
chr17	2322396	2336657	TSR1	ENSG00000167721	protein_coding
chr17	2337498	2381058	SGSM2	ENSG00000141258	protein_coding
chr17	2384073	2401104	MNT	ENSG00000070444	protein_coding
chr17	2405562	2511891	METTL16	ENSG00000127804	protein_coding
chr17	2593210	2685615	PAFAH1B1	ENSG00000007168	protein_coding
chr17	2689386	2712663	CLUH	ENSG00000132361	protein_coding
chr17	2720801	2749652	CCDC92B	ENSG00000277200	protein_coding
chr17	2755705	3037741	RAP1GAP2	ENSG00000132359	protein_coding
chr17	3062669	3063607	OR1D5	ENSG00000262628	protein_coding
chr17	3088484	3104422	OR1D2	ENSG00000184166	protein_coding
chr17	3126610	3127551	OR1G1	ENSG00000183024	protein_coding
chr17	3197519	3198448	OR1A2	ENSG00000172150	protein_coding
chr17	3207539	3218896	OR1A1	ENSG00000172146	protein_coding
chr17	3276942	3386317	OR3A2	ENSG00000221882	protein_coding
chr17	3291017	3298360	OR3A1	ENSG00000180090	protein_coding
chr17	3385930	3386874	OR1R1P	ENSG00000180042	protein_coding
chr17	3397104	3398410	OR1E1	ENSG00000180016	protein_coding
chr17	3411370	3424070	OR3A3	ENSG00000159961	protein_coding
chr17	3432870	3433841	OR1E2	ENSG00000127780	protein_coding
chr17	3440019	3513852	SPATA22	ENSG00000141255	protein_coding
chr17	3472374	3503405	ASPA	ENSG00000108381	protein_coding
chr17	3510502	3557812	TRPV3	ENSG00000167723	protein_coding
chr17	3565444	3609411	TRPV1	ENSG00000196689	protein_coding
chr17	3608240	3636250	SHPK	ENSG00000197417	protein_coding
chr17	3636459	3663103	CTNS	ENSG00000040531	protein_coding
chr17	3662895	3668679	TAX1BP3	ENSG00000213977	protein_coding
chr17	3663063	3696194	P2RX5-TAX1BP3	ENSG00000257950	protein_coding
chr17	3668812	3669668	EMC6	ENSG00000127774	protein_coding
chr17	3672199	3696240	P2RX5	ENSG00000083454	protein_coding
chr17	3714628	3801188	ITGAE	ENSG00000083457	protein_coding
chr17	3723903	3726699	HASPIN	ENSG00000177602	protein_coding
chr17	3802158	3846246	NCBP3	ENSG00000074356	protein_coding
chr17	3860315	3894891	CAMKK1	ENSG00000004660	protein_coding
chr17	3896592	3916476	P2RX1	ENSG00000108405	protein_coding
chr17	3923870	3964464	ATP2A3	ENSG00000074370	protein_coding
chr17	4004445	4143030	ZZEF1	ENSG00000074755	protein_coding
chr17	4143168	4187310	CYB5D2	ENSG00000167740	protein_coding
chr17	4163821	4263995	ANKFY1	ENSG00000185722	protein_coding
chr17	4269259	4366675	UBE2G1	ENSG00000132388	protein_coding
chr17	4433940	4488208	SPNS3	ENSG00000182557	protein_coding
chr17	4498881	4539035	SPNS2	ENSG00000183018	protein_coding
chr17	4538897	4555386	MYBBP1A	ENSG00000132382	protein_coding
chr17	4556927	4560818	GGT6	ENSG00000167741	protein_coding
chr17	4583999	4608319	SMTNL2	ENSG00000188176	protein_coding
chr17	4630919	4642294	ALOX15	ENSG00000161905	protein_coding
chr17	4669774	4704337	PELP1	ENSG00000141456	protein_coding
chr17	4710596	4721499	ARRB2	ENSG00000141480	protein_coding
chr17	4731428	4733608	MED11	ENSG00000161920	protein_coding
chr17	4733533	4739928	CXCL16	ENSG00000161921	protein_coding
chr17	4739833	4746119	ZMYND15	ENSG00000141497	protein_coding
chr17	4771884	4783213	TM4SF5	ENSG00000142484	protein_coding
chr17	4785285	4786433	VMO1	ENSG00000182853	protein_coding
chr17	4788964	4790589	GLTPD2	ENSG00000182327	protein_coding
chr17	4796144	4798502	PSMB6	ENSG00000142507	protein_coding
chr17	4801159	4807013	C17orf114	ENSG00000262165	protein_coding
chr17	4807152	4823434	PLD2	ENSG00000129219	protein_coding
chr17	4833340	4898061	MINK1	ENSG00000141503	protein_coding
chr17	4897771	4934438	CHRNE	ENSG00000108556	protein_coding
chr17	4899418	4902934	C17orf107	ENSG00000205710	protein_coding
chr17	4932277	4935023	GP1BA	ENSG00000185245	protein_coding
chr17	4937130	4940053	SLC25A11	ENSG00000108528	protein_coding
chr17	4940008	4945222	RNF167	ENSG00000108523	protein_coding
chr17	4945652	4949061	PFN1	ENSG00000108518	protein_coding
chr17	4948092	4957131	ENO3	ENSG00000108515	protein_coding
chr17	4959226	4967817	SPAG7	ENSG00000091640	protein_coding
chr17	4967992	4987675	CAMTA2	ENSG00000108509	protein_coding
chr17	4988130	4997610	INCA1	ENSG00000196388	protein_coding
chr17	4997950	5028401	KIF1C	ENSG00000129250	protein_coding
chr17	5032600	5052009	SLC52A1	ENSG00000132517	protein_coding
chr17	5078467	5096374	ZFP3	ENSG00000180787	protein_coding
chr17	5105541	5123116	ZNF232	ENSG00000167840	protein_coding
chr17	5116032	5175034	USP6	ENSG00000129204	protein_coding
chr17	5179535	5191868	ZNF594	ENSG00000180626	protein_coding
chr17	5208920	5234860	SCIMP	ENSG00000161929	protein_coding
chr17	5282265	5386340	RABEP1	ENSG00000029725	protein_coding
chr17	5360963	5419676	NUP88	ENSG00000108559	protein_coding
chr17	5419641	5432877	RPAIN	ENSG00000129197	protein_coding
chr17	5432777	5448830	C1QBP	ENSG00000108561	protein_coding
chr17	5440917	5468982	DHX33	ENSG00000005100	protein_coding
chr17	5471254	5486811	DERL2	ENSG00000072849	protein_coding
chr17	5486285	5490814	MIS12	ENSG00000167842	protein_coding
chr17	5499427	5619424	NLRP1	ENSG00000091592	protein_coding
chr17	6057807	6124427	WSCD1	ENSG00000179314	protein_coding
chr17	6393693	6435199	AIPL1	ENSG00000129221	protein_coding
chr17	6444441	6451469	PIMREG	ENSG00000129195	protein_coding
chr17	6451263	6556555	PITPNM3	ENSG00000091622	protein_coding
chr17	6578147	6640711	KIAA0753	ENSG00000198920	protein_coding
chr17	6640985	6644541	TXNDC17	ENSG00000129235	protein_coding
chr17	6643311	6651634	MED31	ENSG00000108590	protein_coding
chr17	6651762	6693202	C17orf100	ENSG00000256806	protein_coding
chr17	6684719	6713377	SLC13A5	ENSG00000141485	protein_coding
chr17	6755447	6775647	XAF1	ENSG00000132530	protein_coding
chr17	6776215	6797101	FBXO39	ENSG00000177294	protein_coding
chr17	6789133	6831761	TEKT1	ENSG00000167858	protein_coding
chr17	6996049	7010754	ALOX12	ENSG00000108839	protein_coding
chr17	7012417	7014532	RNASEK	ENSG00000219200	protein_coding
chr17	7012635	7017520	RNASEK-C17orf49	ENSG00000161939	protein_coding
chr17	7014495	7017525	C17orf49	ENSG00000258315	protein_coding
chr17	7023050	7030290	BCL6B	ENSG00000161940	protein_coding
chr17	7036015	7040117	SLC16A13	ENSG00000174327	protein_coding
chr17	7041621	7044092	SLC16A11	ENSG00000174326	protein_coding
chr17	7074537	7080307	CLEC10A	ENSG00000132514	protein_coding
chr17	7101322	7115700	ASGR2	ENSG00000161944	protein_coding
chr17	7173431	7179564	ASGR1	ENSG00000141505	protein_coding
chr17	7187187	7219841	DLG4	ENSG00000132535	protein_coding
chr17	7217125	7225266	ACADVL	ENSG00000072778	protein_coding
chr17	7225342	7234517	DVL2	ENSG00000004975	protein_coding
chr17	7235029	7239722	PHF23	ENSG00000040633	protein_coding
chr17	7240008	7242449	GABARAP	ENSG00000170296	protein_coding
chr17	7243591	7252491	CTDNEP1	ENSG00000175826	protein_coding
chr17	7251416	7259940	ELP5	ENSG00000170291	protein_coding
chr17	7259903	7263983	CLDN7	ENSG00000181885	protein_coding
chr17	7281718	7288257	SLC2A4	ENSG00000181856	protein_coding
chr17	7288263	7294639	YBX2	ENSG00000006047	protein_coding
chr17	7306999	7312463	EIF5A	ENSG00000132507	protein_coding
chr17	7311324	7315564	GPS2	ENSG00000132522	protein_coding
chr17	7315628	7329393	NEURL4	ENSG00000215041	protein_coding
chr17	7336529	7351477	ACAP1	ENSG00000072818	protein_coding
chr17	7351889	7354944	KCTD11	ENSG00000213859	protein_coding
chr17	7355123	7357219	TMEM95	ENSG00000182896	protein_coding
chr17	7380534	7389774	TNK1	ENSG00000174292	protein_coding
chr17	7389727	7394842	PLSCR3	ENSG00000187838	protein_coding
chr17	7389734	7404097	TMEM256-PLSCR3	ENSG00000262481	protein_coding
chr17	7402975	7404097	TMEM256	ENSG00000205544	protein_coding
chr17	7404874	7419860	NLGN2	ENSG00000169992	protein_coding
chr17	7420324	7421632	SPEM1	ENSG00000181323	protein_coding
chr17	7425616	7427568	SPEM2	ENSG00000184560	protein_coding
chr17	7428857	7432820	SPEM3	ENSG00000283439	protein_coding
chr17	7435435	7437679	TMEM102	ENSG00000181284	protein_coding
chr17	7438273	7444937	FGF11	ENSG00000161958	protein_coding
chr17	7445061	7457710	CHRNB1	ENSG00000170175	protein_coding
chr17	7459366	7484263	ZBTB4	ENSG00000174282	protein_coding
chr17	7481446	7483496	SLC35G6	ENSG00000259224	protein_coding
chr17	7484366	7514616	POLR2A	ENSG00000181222	protein_coding
chr17	7549058	7557890	TNFSF12	ENSG00000239697	protein_coding
chr17	7549099	7561601	TNFSF12-TNFSF13	ENSG00000248871	protein_coding
chr17	7558292	7561608	TNFSF13	ENSG00000161955	protein_coding
chr17	7561919	7571969	SENP3	ENSG00000161956	protein_coding
chr17	7563287	7578715	SENP3-EIF4A1	ENSG00000277957	protein_coding
chr17	7572824	7579006	EIF4A1	ENSG00000161960	protein_coding
chr17	7579491	7582111	CD68	ENSG00000129226	protein_coding
chr17	7583529	7592789	MPDU1	ENSG00000129255	protein_coding
chr17	7588178	7590094	SOX15	ENSG00000129194	protein_coding
chr17	7591230	7614897	FXR2	ENSG00000129245	protein_coding
chr17	7613946	7633382	SHBG	ENSG00000129214	protein_coding
chr17	7626234	7627876	SAT2	ENSG00000141504	protein_coding
chr17	7646627	7657770	ATP1B2	ENSG00000129244	protein_coding
chr17	7661779	7687538	TP53	ENSG00000141510	protein_coding
chr17	7686071	7703502	WRAP53	ENSG00000141499	protein_coding
chr17	7705202	7711372	EFNB3	ENSG00000108947	protein_coding
chr17	7717744	7833742	DNAH2	ENSG00000183914	protein_coding
chr17	7834217	7854796	KDM6B	ENSG00000132510	protein_coding
chr17	7855066	7856099	TMEM88	ENSG00000167874	protein_coding
chr17	7856685	7885238	NAA38	ENSG00000183011	protein_coding
chr17	7857746	7862282	CYB5D1	ENSG00000182224	protein_coding
chr17	7884796	7912760	CHD3	ENSG00000170004	protein_coding
chr17	7913339	7916289	RNF227	ENSG00000179859	protein_coding
chr17	7921859	7929856	KCNAB3	ENSG00000170049	protein_coding
chr17	7930345	7932123	TRAPPC1	ENSG00000170043	protein_coding
chr17	7932101	7949920	CNTROB	ENSG00000170037	protein_coding
chr17	8002615	8020342	GUCY2D	ENSG00000132518	protein_coding
chr17	8039034	8049134	ALOX15B	ENSG00000179593	protein_coding
chr17	8072636	8087716	ALOX12B	ENSG00000179477	protein_coding
chr17	8095900	8119047	ALOXE3	ENSG00000179148	protein_coding
chr17	8120592	8124106	HES7	ENSG00000179111	protein_coding
chr17	8140472	8156506	PER1	ENSG00000179094	protein_coding
chr17	8159149	8163546	VAMP2	ENSG00000220205	protein_coding
chr17	8172457	8176399	TMEM107	ENSG00000179029	protein_coding
chr17	8188345	8190180	BORCS6	ENSG00000196544	protein_coding
chr17	8204733	8210600	AURKB	ENSG00000178999	protein_coding
chr17	8224815	8248056	CTC1	ENSG00000178971	protein_coding
chr17	8247618	8270491	PFAS	ENSG00000178921	protein_coding
chr17	8287763	8295400	SLC25A35	ENSG00000125434	protein_coding
chr17	8288654	8290092	RANGRF	ENSG00000108961	protein_coding
chr17	8310241	8322514	ARHGEF15	ENSG00000198844	protein_coding
chr17	8339840	8346048	ODF4	ENSG00000184650	protein_coding
chr17	8356902	8376704	KRBA2	ENSG00000184619	protein_coding
chr17	8377516	8383213	RPL26	ENSG00000161970	protein_coding
chr17	8390702	8397827	RNF222	ENSG00000189051	protein_coding
chr17	8413131	8490411	NDEL1	ENSG00000166579	protein_coding
chr17	8474207	8631376	MYH10	ENSG00000133026	protein_coding
chr17	8729935	8745219	CCDC42	ENSG00000161973	protein_coding
chr17	8747524	8758559	SPDYE4	ENSG00000183318	protein_coding
chr17	8797110	8799365	MFSD6L	ENSG00000185156	protein_coding
chr17	8802722	8867677	PIK3R6	ENSG00000276231	protein_coding
chr17	8878911	8965712	PIK3R5	ENSG00000141506	protein_coding
chr17	9021510	9244000	NTN1	ENSG00000065320	protein_coding
chr17	9250471	9576591	STX8	ENSG00000170310	protein_coding
chr17	9576627	9643447	CFAP52	ENSG00000166596	protein_coding
chr17	9644698	9729687	USP43	ENSG00000154914	protein_coding
chr17	9771434	9791592	DHRS7C	ENSG00000184544	protein_coding
chr17	9800608	9822079	GSG1L2	ENSG00000214978	protein_coding
chr17	9822206	9892099	GLP2R	ENSG00000065325	protein_coding
chr17	9896320	9905271	RCVRN	ENSG00000109047	protein_coding
chr17	9910606	10198606	GAS7	ENSG00000007237	protein_coding
chr17	10300865	10373130	MYH13	ENSG00000006788	protein_coding
chr17	10390322	10421950	MYH8	ENSG00000133020	protein_coding
chr17	10443290	10469559	MYH4	ENSG00000264424	protein_coding
chr17	10492307	10518542	MYH1	ENSG00000109061	protein_coding
chr17	10521148	10549700	MYH2	ENSG00000125414	protein_coding
chr17	10628526	10657309	MYH3	ENSG00000109063	protein_coding
chr17	10672474	10698375	SCO1	ENSG00000133028	protein_coding
chr17	10697594	10711558	ADPRM	ENSG00000170222	protein_coding
chr17	10699015	10730023	TMEM220	ENSG00000187824	protein_coding
chr17	10794913	10804099	TMEM238L	ENSG00000263429	protein_coding
chr17	10822470	10838087	PIRT	ENSG00000233670	protein_coding
chr17	11241213	11564063	SHISA6	ENSG00000188803	protein_coding
chr17	11598470	11969748	DNAH9	ENSG00000007174	protein_coding
chr17	11977439	11997475	ZNF18	ENSG00000154957	protein_coding
chr17	12020829	12143830	MAP2K4	ENSG00000065559	protein_coding
chr17	12665890	12768949	MYOCD	ENSG00000141052	protein_coding
chr17	12789498	12991643	ARHGAP44	ENSG00000006740	protein_coding
chr17	12991612	13018065	ELAC2	ENSG00000006744	protein_coding
chr17	13494032	13601929	HS3ST3A1	ENSG00000153976	protein_coding
chr17	14069490	14231736	COX10	ENSG00000006695	protein_coding
chr17	14235673	14236862	CDRT15	ENSG00000223510	protein_coding
chr17	14301081	14349404	HS3ST3B1	ENSG00000125430	protein_coding
chr17	15229773	15272292	PMP22	ENSG00000109099	protein_coding
chr17	15303811	15341632	TEKT3	ENSG00000125409	protein_coding
chr17	15436015	15503608	CDRT4	ENSG00000239704	protein_coding
chr17	15436021	15563561	TVP23C-CDRT4	ENSG00000259024	protein_coding
chr17	15502264	15563595	TVP23C	ENSG00000175106	protein_coding
chr17	15565483	15619704	CDRT1	ENSG00000241322	protein_coding
chr17	15627960	15684311	TRIM16	ENSG00000221926	protein_coding
chr17	15699552	15745940	ZNF286A-TBC1D26	ENSG00000255104	protein_coding
chr17	15699577	15720787	ZNF286A	ENSG00000187607	protein_coding
chr17	15732247	15746162	TBC1D26	ENSG00000214946	protein_coding
chr17	15945130	15975746	ADORA2B	ENSG00000170425	protein_coding
chr17	15976560	15999717	ZSWIM7	ENSG00000214941	protein_coding
chr17	15999784	16045015	TTC19	ENSG00000011295	protein_coding
chr17	16029157	16218185	NCOR1	ENSG00000141027	protein_coding
chr17	16217191	16351797	PIGL	ENSG00000108474	protein_coding
chr17	16342534	16353656	CENPV	ENSG00000166582	protein_coding
chr17	16380798	16382745	UBB	ENSG00000170315	protein_coding
chr17	16415571	16437003	TRPV2	ENSG00000187688	protein_coding
chr17	16441577	16492193	LRRC75A	ENSG00000181350	protein_coding
chr17	16546954	16569204	ZNF287	ENSG00000141040	protein_coding
chr17	16620734	16653856	ZNF624	ENSG00000197566	protein_coding
chr17	16689537	16777881	CCDC144A	ENSG00000170160	protein_coding
chr17	16929816	16972118	TNFRSF13B	ENSG00000240505	protein_coding
chr17	17042457	17217679	MPRIP	ENSG00000133030	protein_coding
chr17	17200995	17206333	PLD6	ENSG00000179598	protein_coding
chr17	17212212	17237188	FLCN	ENSG00000154803	protein_coding
chr17	17246616	17281273	COPS3	ENSG00000141030	protein_coding
chr17	17303335	17347663	NT5M	ENSG00000205309	protein_coding
chr17	17476994	17493221	MED9	ENSG00000141026	protein_coding
chr17	17494437	17496395	RASD1	ENSG00000108551	protein_coding
chr17	17505563	17591708	PEMT	ENSG00000133027	protein_coding
chr17	17681458	17811453	RAI1	ENSG00000108557	protein_coding
chr17	17810399	17837002	SREBF1	ENSG00000072310	protein_coding
chr17	17843511	17972422	TOM1L2	ENSG00000175662	protein_coding
chr17	17972813	18016889	DRC3	ENSG00000171962	protein_coding
chr17	17977409	18039209	ATPAF2	ENSG00000171953	protein_coding
chr17	18039408	18068405	GID4	ENSG00000141034	protein_coding
chr17	18087892	18107970	DRG2	ENSG00000108591	protein_coding
chr17	18108756	18179802	MYO15A	ENSG00000091536	protein_coding
chr17	18183078	18209954	ALKBH5	ENSG00000091542	protein_coding
chr17	18225635	18244875	LLGL1	ENSG00000131899	protein_coding
chr17	18244815	18258738	FLII	ENSG00000177731	protein_coding
chr17	18260597	18266552	MIEF2	ENSG00000177427	protein_coding
chr17	18271428	18315007	TOP3A	ENSG00000177302	protein_coding
chr17	18315293	18328056	SMCR8	ENSG00000176994	protein_coding
chr17	18327860	18363563	SHMT1	ENSG00000176974	protein_coding
chr17	18377778	18389647	EVPLL	ENSG00000214860	protein_coding
chr17	18476737	18494945	LGALS9C	ENSG00000171916	protein_coding
chr17	18634247	18644427	TBC1D28	ENSG00000189375	protein_coding
chr17	18667629	18682314	FOXO3B	ENSG00000240445	protein_coding
chr17	18744026	18779349	FBXW10	ENSG00000171931	protein_coding
chr17	18781111	18806714	TVP23B	ENSG00000171928	protein_coding
chr17	18840085	18931287	PRPSAP2	ENSG00000141127	protein_coding
chr17	18950345	19022595	SLC5A10	ENSG00000154025	protein_coding
chr17	18968789	19004764	FAM83G	ENSG00000188522	protein_coding
chr17	19020656	19047011	GRAP	ENSG00000154016	protein_coding
chr17	19127535	19159187	GRAPL	ENSG00000189152	protein_coding
chr17	19215615	19336715	EPN2	ENSG00000072134	protein_coding
chr17	19334308	19378193	B9D1	ENSG00000108641	protein_coding
chr17	19377721	19383544	MAPK7	ENSG00000166484	protein_coding
chr17	19383442	19387190	MFAP4	ENSG00000166482	protein_coding
chr17	19411125	19417276	RNF112	ENSG00000128482	protein_coding
chr17	19495385	19579034	SLC47A1	ENSG00000142494	protein_coding
chr17	19648136	19685760	ALDH3A2	ENSG00000072210	protein_coding
chr17	19678288	19718979	SLC47A2	ENSG00000180638	protein_coding
chr17	19737984	19748943	ALDH3A1	ENSG00000108602	protein_coding
chr17	19770829	19867936	ULK2	ENSG00000083290	protein_coding
